# tools/bin/cassandra-stress write n=1000 -pop dist=UNIFORM\(1..1000000\) -rate threads=2
# time thread_id key
10:00:17.501 2 5498955851417668656
10:00:17.503 3 3544982950935088944
10:00:17.507 3 3617320916579529777
10:00:17.507 2 5419854764434017840
10:00:17.509 3 3834053349591756849
10:00:17.510 2 4129580093964962864
10:00:17.511 3 3977891465569122352
10:00:17.511 2 3835183665176399920
10:00:17.513 3 4123100761733936176
10:00:17.513 2 5707555184134796080
10:00:17.514 2 5571010253909012784
10:00:17.514 3 5779300521549903153
10:00:17.515 2 5635471223695298352
10:00:17.516 3 3474306446983508017
10:00:17.517 2 5564534001924657200
10:00:17.518 3 3688788085387505712
10:00:17.519 2 3546927991735988272
10:00:17.519 3 5706993458631488305
10:00:17.520 2 4050482412856817200
10:00:17.521 3 3696391200057543728
10:00:17.522 2 5786363775708639280
10:00:17.523 3 3834897770258575920
10:00:17.524 2 4050203054894756656
10:00:17.524 3 3624053212936550448
10:00:17.525 2 3832904356165536560
10:00:17.526 3 5491913461756998961
10:00:17.527 2 3624047844177293872
10:00:17.528 3 5643093136662671409
10:00:17.529 2 3690786989272215600
10:00:17.529 3 3617037246874268721
10:00:17.530 2 3834310738524458800
10:00:17.531 3 3618142243156734257
10:00:17.532 2 3546667394543203633
10:00:17.533 3 3979297714667860272
10:00:17.534 2 4121416228332844337
10:00:17.534 3 5426078029857180720
10:00:17.535 2 5713716843354208560
10:00:17.536 3 5498978923577559856
10:00:17.537 2 3906956476676656176
10:00:17.538 3 5786901436875945520
10:00:17.538 2 5419863564385798960
10:00:17.539 3 5708374341806082864
10:00:17.539 2 3689633712841176113
10:00:17.540 3 5642250893944434993
10:00:17.541 2 3473735671212161072
10:00:17.542 3 4056703371951683632
10:00:17.543 3 3552267305645323568
10:00:17.543 2 4050230628636767024
10:00:17.544 3 5490226823923773745
10:00:17.545 3 5706679981821341745
10:00:17.545 2 5707239740226679600
10:00:17.546 3 3762842362478153008
10:00:17.547 3 5636339811740694064
10:00:17.548 3 5419297427582171184
10:00:17.549 3 3840248101717102640
10:00:17.547 2 5634906078995237936
10:00:17.551 3 5634063942898568240
10:00:17.552 3 3480500970470454576
10:00:17.553 2 5569600577324136752
10:00:17.554 3 3480775861245784624
10:00:17.555 3 3480492298930040881
10:00:17.556 2 3472616398357804336
10:00:17.557 3 5563688498603839280
10:00:17.557 2 3689347715649581105
10:00:17.558 3 5498112615688581424
10:00:17.558 2 5420421017215579184
10:00:17.559 3 3984340113763546160
10:00:17.559 2 5419860274440910385
10:00:17.560 3 3472895665855476785
10:00:17.560 2 3976766677603995696
10:00:17.561 3 3977019560916760880
10:00:17.561 2 3474019461545210161
10:00:17.562 3 5780151560343597617
10:00:17.562 2 5706399588740379185
10:00:17.563 3 4121157813421421617
10:00:17.563 2 5418197813279215152
10:00:17.564 2 3544393625587430961
10:00:17.564 3 3762253041323159857
10:00:17.565 2 3479963309769438256
10:00:17.565 3 5786621052352941872
10:00:17.566 3 5497824453482925616
10:00:17.567 2 5713998331231030576
10:00:17.568 3 3760592890887157041
10:00:17.568 2 4051331132349952816
10:00:17.569 3 3761409716341002032
10:00:17.570 2 5497549550257458224
10:00:17.570 3 5641685641922491184
10:00:17.571 2 3979015170277847088
10:00:17.572 3 3906110922153342512
10:00:17.572 2 3760871063034148656
10:00:17.573 3 3544418910511124528
10:00:17.574 2 3834588799371136048
10:00:17.574 3 5780149365617217328
10:00:17.575 2 3616728296486940976
10:00:17.576 3 3761403114993242160
10:00:17.576 2 3985205429750090800
10:00:17.577 3 3553424996933514032
10:00:17.578 3 5634935752504718385
10:00:17.579 2 5564000768412431153
10:00:17.580 3 3690221844120876593
10:00:17.581 2 3907209373058151728
10:00:17.582 3 4129300925383783729
10:00:17.583 2 4129011620247392304
10:00:17.584 3 3553119435813762609
10:00:17.585 2 5706427089415910960
10:00:17.586 3 3625171441964560689
10:00:17.587 3 4056705669725435185
10:00:17.587 2 4121413020025761841
10:00:17.588 3 5497824444926538032
10:00:17.589 2 3979270261671605297
10:00:17.590 3 5562282205968217648
10:00:17.591 3 5498138918521223472
10:00:17.592 2 3906927885079301424
10:00:17.593 3 3761719885609972528
10:00:17.593 2 5780144933611517488
10:00:17.594 3 5714587763535263536
10:00:17.595 2 4129043527660156209
10:00:17.596 3 5489976148558952496
10:00:17.597 2 4129011641705313072
10:00:17.598 3 4121972576938307888
10:00:17.599 2 5641655959420024112
10:00:17.606 2 5707247334200135728
10:00:17.607 3 5708372117397123888
10:00:17.608 3 3761436220097580592
10:00:17.609 2 4050229541909581616
10:00:17.610 3 5780172450999062320
10:00:17.610 2 5714846148801088560
10:00:17.611 3 3689346624778680112
10:00:17.612 2 3544979656710632240
10:00:17.612 3 3696667164104669488
10:00:17.613 2 3905520502077010481
10:00:17.614 3 5634089227320700977
10:00:17.614 2 4120848974839041584
10:00:17.615 3 3832648289794406192
10:00:17.616 2 3473178235896279857
10:00:17.616 3 3616452297729455665
10:00:17.617 2 5417889949501436977
10:00:17.617 3 5419322720562138672
10:00:17.618 2 3481365191424946480
10:00:17.619 3 5642500401530287152
10:00:17.620 2 4049074956368891952
10:00:17.620 3 3833469509001235248
10:00:17.621 2 3545239244921386544
10:00:17.622 3 5491073447774991664
10:00:17.623 2 4051357529285867824
10:00:17.624 3 3834029263866181424
10:00:17.625 2 3473172854436607281
10:00:17.626 3 5569889744201004848
10:00:17.627 2 5426644244004287281
10:00:17.628 3 3913406190460221744
10:00:17.629 2 3985768465132826929
10:00:17.629 3 5641945134853797169
10:00:17.631 3 3551992320783627312
10:00:17.631 2 5419605196700922928
10:00:17.632 3 5426642174231065905
10:00:17.634 3 3832617400809180976
10:00:17.634 2 3625200007943107120
10:00:17.635 3 3624889945582088496
10:00:17.636 2 3907211666940054832
10:00:17.637 3 3833771891794594864
10:00:17.638 2 3545512906948103216
10:00:17.639 3 3977580286179226417
10:00:17.639 2 5786906951580536112
10:00:17.641 3 5564282243489345584
10:00:17.641 2 4128760932064376369
10:00:17.643 3 4122847779637506352
10:00:17.643 2 5708118147022140976
10:00:17.644 3 3985740968869639217
10:00:17.645 2 4121694379441139761
10:00:17.646 3 3473744591911137585
10:00:17.647 2 3546647585818687536
10:00:17.648 3 3977327398437473328
10:00:17.649 3 4122005562704672560
10:00:17.650 2 4129577886366977328
10:00:17.651 3 5569628172455522609
10:00:17.652 2 3696672674562650929
10:00:17.653 2 3762818177366503985
10:00:17.654 3 3472644977118753584
10:00:17.654 2 3979016261266585648
10:00:17.655 2 3841067151913268528
10:00:17.656 3 5417883361476358449
10:00:17.657 2 5426638768322392881
10:00:17.658 3 5562280114788905777
10:00:17.659 3 3624075331952915505
10:00:17.659 2 3552578351438115377
10:00:17.661 3 5420164835217258289
10:00:17.661 2 3769598990280046128
10:00:17.662 2 5498138896645435440
10:00:17.663 3 3689910682447793200
10:00:17.664 3 3690476935197177649
10:00:17.664 2 4129018251758882864
10:00:17.666 3 3624610669695808817
10:00:17.666 2 3480243680503346992
10:00:17.667 3 3689380722022036784
10:00:17.668 2 5418173730876043312
10:00:17.669 3 5491378119853422384
10:00:17.670 2 3618976892272070192
10:00:17.671 3 3834335928525934384
10:00:17.672 2 5714004915434565936
10:00:17.673 3 4049636909485411632
10:00:17.673 2 3474866007837134640
10:00:17.674 3 3696415388825367345
10:00:17.675 2 3552015535049619504
10:00:17.676 2 3546362945802883120
10:00:17.677 3 3625459501127905585
10:00:17.678 2 5634085941685866544
10:00:17.679 3 3905236819133412912
10:00:17.680 3 3617881770201403440
10:00:17.680 2 3544419000286327089
10:00:17.681 3 5569879852792695600
10:00:17.682 2 5426639880351266352
10:00:17.683 2 5715127636694807089
10:00:17.684 3 4122816971837223216
10:00:17.684 2 5785775536534925873
10:00:17.685 3 5778459390861135664
10:00:17.686 2 5714839444321873968
10:00:17.687 3 4056959541063535664
10:00:17.688 2 3689067356928363824
10:00:17.689 3 3977857367754815280
10:00:17.690 2 3625459492989252144
10:00:17.691 3 5570192204372914737
10:00:17.692 2 3473459693759837488
10:00:17.693 3 5636029762331626288
10:00:17.694 2 5498108234823387952
10:00:17.694 3 3481341126337443888
10:00:17.696 3 3763121771877650224
10:00:17.696 2 5636596114283383600
10:00:17.697 3 3690754012531804976
10:00:17.698 2 3905829468803969841
